thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,79.02570019999985,79.11703760000819,79.06777935998107,82.18289550000918,82.18291626000283,82.4661877000035,82.49950230000832,84.78233960000216,84.78233960000216,85.24898150000081,85.24898150000081,85.74885030000587,86.21716890000971,p,0,462.45200000703335,None,2.868834641079299,2.57,1.1162780704588713,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,87.24602160000359,87.34863340000447,87.2823809399648,93.46413340000436,93.46390266000381,94.0638486000098,94.09716879999905,98.72944890000508,98.72944890000508,99.21267950000765,99.21267950000765,99.71263050001289,100.9144735000009,p,0,1191.4680999907432,None,6.244,5.245039388179288,1.190458171595825,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,101.85721060000651,101.96231820000685,101.89608403996827,104.86163830000442,104.86160136000981,105.37817890000588,105.41142790000595,108.76066179999907,108.76066179999907,109.24401580000995,109.24401580000995,109.74405700000352,111.74547250001342,w,0,1990.0526000128593,None,2.945,3.882255598606243,1.3182531743994035,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,112.67124420001346,112.7767479000031,112.71056947997131,113.47640800000227,113.47653556000878,113.97642910000286,114.0097681000043,113.97642910000286,113.97642910000286,114.44290930000716,114.44290930000716,114.94286770001054,119.29435300000478,p,0,4344.925800003693,None,0.7205071169587991,0.465,1.5494776708791378,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,120.1448800000071,120.24198360000446,120.19260013997847,122.12475160000031,122.12479116000614,122.52456600000733,122.55798840000352,125.79061180001008,125.79061180001008,126.25735400000121,126.25735400000121,126.75721940000949,128.30925630001002,p,1,1541.4987999974983,None,1.8153547280019837,3.634,2.0018126176362534,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,129.26698920001218,129.3733753000124,129.30756589997327,131.58940400001302,131.58944256001124,132.10621340000944,132.15598680000403,136.17181530001108,136.17181530001108,136.65527820000716,136.65527820000716,137.154881200011,138.25670110000647,p,1,1086.75509999739,None,2.277,4.558127330357749,2.0018126176362534,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,139.20235020000837,139.30458190001082,139.25507549996837,142.42061260000628,142.4205951600001,142.93700940000417,142.97053610000876,144.36999090001336,144.36999090001336,144.85330120001163,144.85330120001163,145.35329600000114,146.47226140000566,w,1,1112.9703000042355,None,3.159535905902225,1.933,1.6345245245226203,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,147.45758470000874,147.5527557000023,147.50329921996746,156.41761560000305,156.41772786000948,156.9680526000011,157.00102770001104,161.9165442000085,161.9165442000085,162.39978550000524,162.39978550000524,162.89973340000142,163.81825200001185,p,0,906.202400001348,None,8.943,5.471315887788159,1.6345245245226203,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,164.74377490000916,164.84941520000575,164.78329537996908,169.24837910001224,169.24838516001037,169.74842260000878,169.7816281000123,178.12995810000575,178.12995810000575,178.6131102000072,178.6131102000072,179.11303630001203,181.19857550000597,p,1,2079.788799994276,None,4.425489140167742,8.859,2.0018126176362534,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
,,,,,,,,,182.12281369999982,182.379018800013,182.17976613997743,189.9608164000092,189.96085376001284,190.47745980000764,190.64396960000158,193.85992330001318,193.85992330001318,194.3431760000094,194.3431760000094,194.84309130000474,196.244849300012,w,1,1387.2586000070442,None,7.758,3.8754876114032446,2.0018126176362534,MSC1218,001,2025-02-04_10h43.34.011,Time estimation,2023.2.3,60.02973873538669,2025-02-04 10h43.59.222750 +0100,
