thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,sound_1.stopped,item1.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07775249995756894,0.09397439996246248,0.09397439996246248,20.525720400037244,space,20.42418189998716,None,,,,,,,,,,,,,,,,,,,,,GMI913,001,2024-11-23_14h22.18.360,Time estimation,2023.2.3,59.99674817942585,2024-11-23 14h22.38.546845 +0100,
,,,,,,,,,22.906665100017563,23.0061824999284,22.9571895790752,27.221797200036235,27.221839629975147,29.137956899940036,29.137956899940036,29.171400199993514,29.204705100040883,29.62119650002569,29.62119650002569,30.121102400007658,33.139323799987324,w,1,3003.322400036268,None,5.697,1.899,3,GMI913,001,2024-11-23_14h22.18.360,Time estimation,2023.2.3,59.99674817942585,2024-11-23 14h22.38.546845 +0100,
,,,,,,,,,34.075136499945074,34.170403599971905,34.12085996959359,41.40217929997016,41.40227832999081,43.83515369996894,43.83515369996894,41.88561410002876,41.91881830000784,44.31824289995711,44.31824289995711,44.81826219998766,45.15353609994054,,,,,,,,,,,,,,,
