thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06931289999920409,0.08563390000199433,0.08563390000199433,1.9697158000053605,space,1.879728800005978,None,,,,,,,,,,,,,,,,,,,,,EGA518,001,2024-11-14_10h35.58.096,Time estimation,2023.2.3,59.82174317211398,2024-11-14 10h36.16.501058 +0100,
,,,,,,,,,3.356306700006826,3.4349321000045165,3.3866199999538367,4.634532099997159,4.6346372799991515,5.567768699998851,5.601049300006707,9.633534699998563,9.633534699998563,10.116783200006466,10.116783200006466,10.616710400005104,14.65035949999583,p,1,4017.173800006276,None,1.661,4.9830000000000005,3,EGA518,001,2024-11-14_10h35.58.096,Time estimation,2023.2.3,59.82174317211398,2024-11-14 10h36.16.501058 +0100,
,,,,,,,,,15.191232700002729,15.265746100005344,15.21650861997914,19.098284300009254,19.09826768000057,19.181565300008515,19.214913700008765,20.264658800006146,20.264658800006146,20.747929400007706,20.747929400007706,21.247864600009052,23.848662500007777,w,1,2594.719400003669,None,3.446,1.1486666666666667,3,EGA518,001,2024-11-14_10h35.58.096,Time estimation,2023.2.3,59.82174317211398,2024-11-14 10h36.16.501058 +0100,
,,,,,,,,,24.38154499999655,24.46416190000309,24.414484519988765,28.27970909999567,28.279711480000696,28.363073100001202,28.399440900000627,29.44603950000601,29.44603950000601,29.929353700004867,29.929353700004867,30.429288400002406,32.679851699998835,,,,,,,,,,,,,,,
