thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,sound_1.stopped,item1.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.09319419972598553,0.12647349992766976,0.12647349992766976,2.5113069000653923,space,2.380298299714923,None,,,,,,,,,,,,,,,,,,,,,GCA116,001,2025-01-17_14h36.51.721,Time estimation,2023.2.3,60.139487483212484,2025-01-17 14h37.12.388407 +0100,
,,,,,,,,,4.867850599810481,4.9749403996393085,4.915591598022729,8.191026099957526,8.191044679656624,9.77384869987145,9.77384869987145,10.123794499784708,10.15701110009104,10.257294199895114,10.257294199895114,10.756802799645811,12.0420274999924,w,1,1282.7109000645578,None,4.679,1.5596666666666668,3,GCA116,001,2025-01-17_14h36.51.721,Time estimation,2023.2.3,60.139487483212484,2025-01-17 14h37.12.388407 +0100,
,,,,,,,,,12.947376099880785,13.05726350005716,12.986260359268634,19.35546869970858,19.354896579682826,21.488366999663413,21.488366999663413,19.82183069968596,19.871710299979895,21.95456389989704,21.95456389989704,22.454752599820495,25.355911599937826,,,,,,,,,,,,,,,
