thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07191860000602901,0.10172859998419881,0.10172859998419881,15.634566799970344,space,15.524856599979103,None,,,,,,,,,,,,,,,,,,,,,prova1,001,2024-11-20_19h32.23.836,Time estimation,2023.2.3,59.99138524132146,2024-11-20 19h32.44.795176 +0100,
,,,,,,,,,18.205693900003098,18.314715399988927,18.258021000004373,18.314715399988927,18.258021000004373,20.21415650000563,20.264217299991287,22.58042369998293,22.630311299988534,22.880313500005286,22.880313500005286,23.3801603000029,26.032235499995295,w,0,2647.1557000186294,None,1.4353333333333333,4.306,3,prova1,001,2024-11-20_19h32.23.836,Time estimation,2023.2.3,59.99138524132146,2024-11-20 19h32.44.795176 +0100,
,,,,,,,,,27.016986800008453,27.12951180001255,27.076884950033854,28.19580559997121,28.195888149994424,28.74572399997851,28.77902269997867,31.661858699982986,31.661858699982986,32.12855839997064,32.12855839997064,32.6283235999872,33.597088299982715,,,,,,,,,,,,,,,
