measure,age,ss_1_19,raw_min,raw_max
AverageDevAbs_TR,8,10,23.92692177713593,30.601237992179925
AverageDevAbs_TR,8,9,30.601237992179925,39.49128143489889
AverageDevAbs_TR,8,8,39.49128143489889,51.45941832415018
AverageDevAbs_TR,8,7,51.45941832415018,67.76035803518941
AverageDevAbs_TR,8,6,67.76035803518941,90.24107320611921
AverageDevAbs_TR,8,5,90.24107320611921,121.66551425475316
AverageDevAbs_TR,8,4,121.66551425475316,166.22892350672976
AverageDevAbs_TR,8,3,166.22892350672976,230.50418321934757
AverageDevAbs_TR,8,2,230.50418321934757,324.82703630751143
AverageDevAbs_TR,8,1,324.82703630751143,Inf
AverageDevAbs_TR,8.25,19,0,4.139236909594942
AverageDevAbs_TR,8.25,18,4.139236909594942,5.011362448906872
AverageDevAbs_TR,8.25,17,5.011362448906872,6.09965562203944
AverageDevAbs_TR,8.25,16,6.09965562203944,7.4663600717742185
AverageDevAbs_TR,8.25,15,7.4663600717742185,9.195064091743573
AverageDevAbs_TR,8.25,14,9.195064091743573,11.396954601158804
AverageDevAbs_TR,8.25,13,11.396954601158804,14.222597428189296
AverageDevAbs_TR,8.25,12,14.222597428189296,17.878153288165365
AverageDevAbs_TR,8.25,11,17.878153288165365,22.648551635184212
AverageDevAbs_TR,8.25,10,22.648551635184212,28.93113253777169
AverageDevAbs_TR,8.25,9,28.93113253777169,37.28732359476528
AverageDevAbs_TR,8.25,8,37.28732359476528,48.519306511137046
AverageDevAbs_TR,8.25,7,48.519306511137046,63.79195507144202
AverageDevAbs_TR,8.25,6,63.79195507144202,84.81635340465775
AverageDevAbs_TR,8.25,5,84.81635340465775,114.14720782853229
AverageDevAbs_TR,8.25,4,114.14720782853229,155.65239738195723
AverageDevAbs_TR,8.25,3,155.65239738195723,215.37596186222942
AverageDevAbs_TR,8.25,2,215.37596186222942,302.7929840813946
AverageDevAbs_TR,8.25,1,302.7929840813946,Inf
AverageDevAbs_TR,8.5,19,0,3.967825948464359
AverageDevAbs_TR,8.5,18,3.967825948464359,4.8002989230646325
AverageDevAbs_TR,8.5,17,4.8002989230646325,5.838211066103609
AverageDevAbs_TR,8.5,16,5.838211066103609,7.140450154741234
AverageDevAbs_TR,8.5,15,7.140450154741234,8.786013311674065
AverageDevAbs_TR,8.5,14,8.786013311674065,10.87984256301014
AverageDevAbs_TR,8.5,13,10.87984256301014,13.563863762702354
AverageDevAbs_TR,8.5,12,13.563863762702354,17.0321411523464
AverageDevAbs_TR,8.5,11,17.0321411523464,21.552492873984647
AverageDevAbs_TR,8.5,10,21.552492873984647,27.497804078425148
AverageDevAbs_TR,8.5,9,27.497804078425148,35.394062247206215
AverageDevAbs_TR,8.5,8,35.394062247206215,45.99144542435469
AverageDevAbs_TR,8.5,7,45.99144542435469,60.377205464261245
AverageDevAbs_TR,8.5,6,60.377205464261245,80.14503101302772
AverageDevAbs_TR,8.5,5,80.14503101302772,107.66891559089314
AverageDevAbs_TR,8.5,4,107.66891559089314,146.53414839462158
AverageDevAbs_TR,8.5,3,146.53414839462158,202.32856668697337
AverageDevAbs_TR,8.5,2,202.32856668697337,283.785497714186
AverageDevAbs_TR,8.5,1,283.785497714186,Inf
AverageDevAbs_TR,8.75,19,0,3.824409235626291
AverageDevAbs_TR,8.75,18,3.824409235626291,4.623395989868685
AverageDevAbs_TR,8.75,17,4.623395989868685,5.6186976181997705
AverageDevAbs_TR,8.75,16,5.6186976181997705,6.8663326833727965
AverageDevAbs_TR,8.75,15,6.8663326833727965,8.441369338038912
AverageDevAbs_TR,8.75,14,8.441369338038912,10.443399783937942
AverageDevAbs_TR,8.75,13,10.443399783937942,13.00694157144996
AverageDevAbs_TR,8.75,12,13.00694157144996,16.315678117513304
AverageDevAbs_TR,8.75,11,16.315678117513304,20.6227316550204
AverageDevAbs_TR,8.75,10,20.6227316550204,26.27996924291778
AverageDevAbs_TR,8.75,9,26.27996924291778,33.78289988309557
AverageDevAbs_TR,8.75,8,33.78289988309557,43.836954732932774
AverageDevAbs_TR,8.75,7,43.836954732932774,57.462568173455125
AverageDevAbs_TR,8.75,6,57.462568173455125,76.152345063258025
AverageDevAbs_TR,8.75,5,76.152345063258025,102.12465487087124
AverageDevAbs_TR,8.75,4,102.12465487087124,138.7214395166035
AverageDevAbs_TR,8.75,3,138.7214395166035,191.13778796821396
AverageDevAbs_TR,8.75,2,191.13778796821396,267.4687508825152
AverageDevAbs_TR,8.75,1,267.4687508825152,Inf
AverageDevAbs_TR,9,19,0,3.7095711743816566
AverageDevAbs_TR,9,18,3.7095711743816566,4.481283543837858
AverageDevAbs_TR,9,17,4.481283543837858,5.441781418774772
AverageDevAbs_TR,9,16,5.441781418774772,6.6446917946199715
AverageDevAbs_TR,9,15,6.6446917946199715,8.161801848509658
AverageDevAbs_TR,9,14,8.161801848509658,10.08822666381216
AverageDevAbs_TR,9,13,10.08822666381216,12.552272170886006
AverageDevAbs_TR,9,12,12.552272170886006,15.728901762642266
AverageDevAbs_TR,9,11,15.728901762642266,19.858870934349955
AverageDevAbs_TR,9,10,19.858870934349955,25.276329219104596
AverageDevAbs_TR,9,9,25.276329219104596,32.45105180299393
AverageDevAbs_TR,9,8,32.45105180299393,42.050631213428304
AverageDevAbs_TR,9,7,42.050631213428304,55.03892187281485
AverageDevAbs_TR,9,6,55.03892187281485,72.82282372011834
AverageDevAbs_TR,9,5,72.82282372011834,97.48861237947955
AverageDevAbs_TR,9,4,97.48861237947955,132.17148281969537
AverageDevAbs_TR,9,3,132.17148281969537,181.73262366228255
AverageDevAbs_TR,9,2,181.73262366228255,253.72417100966845
AverageDevAbs_TR,9,1,253.72417100966845,Inf
AverageDevAbs_TR,9.25,19,0,3.6232814094674755
AverageDevAbs_TR,9.25,18,3.6232814094674755,4.373847815571159
AverageDevAbs_TR,9.25,17,4.373847815571159,5.307224594016022
AverageDevAbs_TR,9.25,16,5.307224594016022,6.475107020479097
AverageDevAbs_TR,9.25,15,6.475107020479097,7.946623396007078
AverageDevAbs_TR,9.25,14,7.946623396007078,9.813246686265309
AverageDevAbs_TR,9.25,13,9.813246686265309,12.198212429473092
AverageDevAbs_TR,9.25,12,12.198212429473092,15.269342406385348
AverageDevAbs_TR,9.25,11,15.269342406385348,19.257231031371788
AverageDevAbs_TR,9.25,10,19.257231031371788,24.481423897520813
AverageDevAbs_TR,9.25,9,24.481423897520813,31.39042047521025
AverageDevAbs_TR,9.25,8,31.39042047521025,40.6204384437696
AverageDevAbs_TR,9.25,7,40.6204384437696,53.08828934822343
AverageDevAbs_TR,9.25,6,53.08828934822343,70.12942835025379
AverageDevAbs_TR,9.25,5,70.12942835025379,93.71974926550314
AverageDevAbs_TR,9.25,4,93.71974926550314,126.82129745651412
AverageDevAbs_TR,9.25,3,126.82129745651412,174.01509742579546
AverageDevAbs_TR,9.25,2,174.01509742579546,242.39693811181218
AverageDevAbs_TR,9.25,1,242.39693811181218,Inf
AverageDevAbs_TR,9.5,19,0,3.5576050097889764
AverageDevAbs_TR,9.5,18,3.5576050097889764,4.29144062240104
AverageDevAbs_TR,9.5,17,4.29144062240104,5.203230297772714
AverageDevAbs_TR,9.5,16,5.203230297772714,6.343068783677868
AverageDevAbs_TR,9.5,15,6.343068783677868,7.777873747435242
AverageDevAbs_TR,9.5,14,7.777873747435242,9.596078003097006
AverageDevAbs_TR,9.5,13,9.596078003097006,11.916669955030343
AverageDevAbs_TR,9.5,12,11.916669955030343,14.901469268675676
AverageDevAbs_TR,9.5,11,14.901469268675676,18.772503014930884
AverageDevAbs_TR,9.5,10,18.772503014930884,23.836964962260723
AverageDevAbs_TR,9.5,9,23.836964962260723,30.525307330978976
AverageDevAbs_TR,9.5,8,30.525307330978976,39.447060279441715
AverageDevAbs_TR,9.5,7,39.447060279441715,51.4789190823099
AverageDevAbs_TR,9.5,6,51.4789190823099,67.89526908075462
AverageDevAbs_TR,9.5,5,67.89526908075462,90.57744969091249
AverageDevAbs_TR,9.5,4,90.57744969091249,122.3389015732574
AverageDevAbs_TR,9.5,3,122.3389015732574,167.5198342003262
AverageDevAbs_TR,9.5,2,167.5198342003262,232.82324906780406
AverageDevAbs_TR,9.5,1,232.82324906780406,Inf
AverageDevAbs_TR,9.75,19,0,3.4972014436701944
AverageDevAbs_TR,9.75,18,3.4972014436701944,4.215515422622043
AverageDevAbs_TR,9.75,17,4.215515422622043,5.107257577717922
AverageDevAbs_TR,9.75,16,5.107257577717922,6.221028010724027
AverageDevAbs_TR,9.75,15,6.221028010724027,7.6216799028296895
AverageDevAbs_TR,9.75,14,7.6216799028296895,9.394806814726905
AverageDevAbs_TR,9.75,13,9.394806814726905,11.655431131246646
AverageDevAbs_TR,9.75,12,11.655431131246646,14.559768917289222
AverageDevAbs_TR,9.75,11,14.559768917289222,18.32185142327149
AverageDevAbs_TR,9.75,10,18.32185142327149,23.237349874886952
AverageDevAbs_TR,9.75,9,23.237349874886952,29.719890977856537
AverageDevAbs_TR,9.75,8,29.719890977856537,38.35414262845812
AverageDevAbs_TR,9.75,7,38.35414262845812,49.97946148079154
AverageDevAbs_TR,9.75,6,49.97946148079154,65.81345363326805
AverageDevAbs_TR,9.75,5,65.81345363326805,87.6496607929962
AverageDevAbs_TR,9.75,4,87.6496607929962,118.16374796996362
AverageDevAbs_TR,9.75,3,118.16374796996362,161.47304434464607
AverageDevAbs_TR,9.75,2,161.47304434464607,223.91777106288797
AverageDevAbs_TR,9.75,1,223.91777106288797,Inf
AverageDevAbs_TR,10,19,0,3.428801144801808
AverageDevAbs_TR,10,18,3.428801144801808,4.130074182156132
AverageDevAbs_TR,10,17,4.130074182156132,4.999919996646514
AverageDevAbs_TR,10,16,4.999919996646514,6.0853644876526545
AverageDevAbs_TR,10,15,6.0853644876526545,7.449094822314873
AverageDevAbs_TR,10,14,7.449094822314873,9.173738948969609
AverageDevAbs_TR,10,13,9.173738948969609,11.370194019130544
AverageDevAbs_TR,10,12,11.370194019130544,14.188872116610426
AverageDevAbs_TR,10,11,14.188872116610426,17.835558258398496
AverageDevAbs_TR,10,10,17.835558258398496,22.594092686182645
AverageDevAbs_TR,10,9,22.594092686182645,28.860903021756457
AverageDevAbs_TR,10,8,28.860903021756457,37.19535898049837
AverageDevAbs_TR,10,7,37.19535898049837,48.398999646716774
AverageDevAbs_TR,10,6,48.398999646716774,63.63220012079225
AverageDevAbs_TR,10,5,63.63220012079225,84.60044360774239
AverageDevAbs_TR,10,4,84.60044360774239,113.84192177761834
AverageDevAbs_TR,10,3,113.84192177761834,155.25271557581917
AverageDevAbs_TR,10,2,155.25271557581917,214.81496352635043
AverageDevAbs_TR,10,1,214.81496352635043,Inf
AverageDevAbs_TR,10.25,19,0,3.345832877165818
AverageDevAbs_TR,10.25,18,3.345832877165818,4.0272276761515355
AverageDevAbs_TR,10.25,17,4.0272276761515355,4.871699513434491
AverageDevAbs_TR,10.25,16,4.871699513434491,5.924535387132478
AverageDevAbs_TR,10.25,15,5.924535387132478,7.246041838182707
AverageDevAbs_TR,10.25,14,7.246041838182707,8.915606454573766
AverageDevAbs_TR,10.25,13,8.915606454573766,11.0396435963569
AverageDevAbs_TR,10.25,12,11.0396435963569,13.762293065055532
AverageDevAbs_TR,10.25,11,13.762293065055532,17.28047816820001
AverageDevAbs_TR,10.25,10,17.28047816820001,21.86539823348584
AverageDevAbs_TR,10.25,9,21.86539823348584,27.895210507868853
AverageDevAbs_TR,10.25,8,27.895210507868853,35.90256966876324
AverageDevAbs_TR,10.25,7,35.90256966876324,46.64931712140768
AverageDevAbs_TR,10.25,6,46.64931712140768,61.23612226126198
AverageDevAbs_TR,10.25,5,61.23612226126198,81.27718145212133
AverageDevAbs_TR,10.25,4,81.27718145212133,109.1691028076454
AverageDevAbs_TR,10.25,3,109.1691028076454,148.58157304897279
AverageDevAbs_TR,10.25,2,148.58157304897279,205.13291299202757
AverageDevAbs_TR,10.25,1,205.13291299202757,Inf
AverageDevAbs_TR,10.5,19,0,3.2477292633359447
AverageDevAbs_TR,10.5,18,3.2477292633359447,3.906330753662866
AverageDevAbs_TR,10.5,17,3.906330753662866,4.721863406122328
AverageDevAbs_TR,10.5,16,4.721863406122328,5.737710252889259
AverageDevAbs_TR,10.5,15,5.737710252889259,7.01158275528919
AverageDevAbs_TR,10.5,14,7.01158275528919,8.619354650171493
AverageDevAbs_TR,10.5,13,8.619354650171493,10.662602937334288
AverageDevAbs_TR,10.5,12,10.662602937334288,13.278732683471956
AverageDevAbs_TR,10.5,11,13.278732683471956,16.655200508491838
AverageDevAbs_TR,10.5,10,16.655200508491838,21.049772906306288
AverageDevAbs_TR,10.5,9,21.049772906306288,26.821295464368163
AverageDevAbs_TR,10.5,8,26.821295464368163,34.47434013261602
AverageDevAbs_TR,10.5,7,34.47434013261602,44.7292503415875
AverageDevAbs_TR,10.5,6,44.7292503415875,58.62464379374555
AverageDevAbs_TR,10.5,5,58.62464379374555,77.68040867446729
AverageDevAbs_TR,10.5,4,77.68040867446729,104.1477908807106
AverageDevAbs_TR,10.5,3,104.1477908807106,141.46547193129678
AverageDevAbs_TR,10.5,2,141.46547193129678,194.8830714531498
AverageDevAbs_TR,10.5,1,194.8830714531498,Inf
AverageDevAbs_TR,10.75,19,0,3.1384556686727754
AverageDevAbs_TR,10.75,18,3.1384556686727754,3.772188026828776
AverageDevAbs_TR,10.75,17,3.772188026828776,4.556263555916022
AverageDevAbs_TR,10.75,16,4.556263555916022,5.532055867933153
AverageDevAbs_TR,10.75,15,5.532055867933153,6.754546748769716
AverageDevAbs_TR,10.75,14,6.754546748769716,8.295928489737868
AverageDevAbs_TR,10.75,13,8.295928489737868,10.252729043722969
AverageDevAbs_TR,10.75,12,10.252729043722969,12.755351086111995
AverageDevAbs_TR,10.75,11,12.755351086111995,15.981447409425527
AverageDevAbs_TR,10.75,10,15.981447409425527,20.174930961854194
AverageDevAbs_TR,10.75,9,20.174930961854194,25.674815082843484
AverageDevAbs_TR,10.75,8,25.674815082843484,32.95695885760035
AverageDevAbs_TR,10.75,7,32.95695885760035,42.699467573073534
AverageDevAbs_TR,10.75,6,42.699467573073534,55.87809947865459
AverageDevAbs_TR,10.75,5,55.87809947865459,73.91767653931656
AverageDevAbs_TR,10.75,4,73.91767653931656,98.92367066461223
AverageDevAbs_TR,10.75,3,98.92367066461223,134.1043018475339
AverageDevAbs_TR,10.75,2,134.1043018475339,184.34347941830146
AverageDevAbs_TR,10.75,1,184.34347941830146,Inf
AverageDevAbs_TR,11,19,0,3.022898702711144
AverageDevAbs_TR,11,18,3.022898702711144,3.630696604661696
AverageDevAbs_TR,11,17,3.630696604661696,4.382052465619953
AverageDevAbs_TR,11,16,4.382052465619953,5.316293673829794
AverageDevAbs_TR,11,15,5.316293673829794,6.485629269974687
AverageDevAbs_TR,11,14,6.485629269974687,7.958523156760126
AverageDevAbs_TR,11,13,7.958523156760126,9.826404420544092
AverageDevAbs_TR,11,12,9.826404420544092,12.212625059487408
AverageDevAbs_TR,11,11,12.212625059487408,15.284996644975653
AverageDevAbs_TR,11,10,15.284996644975653,19.273570533196732
AverageDevAbs_TR,11,9,19.273570533196732,24.497582072942105
AverageDevAbs_TR,11,8,24.497582072942105,31.404355618162782
AverageDevAbs_TR,11,7,31.404355618162782,40.63017101790401
AverageDevAbs_TR,11,6,40.63017101790401,53.08877832189365
AverageDevAbs_TR,11,5,53.08877832189365,70.11159489481872
AverageDevAbs_TR,11,4,70.11159489481872,93.66147251259599
AverageDevAbs_TR,11,3,93.66147251259599,126.72211993354514
AverageDevAbs_TR,11,2,126.72211993354514,173.82289472399884
AverageDevAbs_TR,11,1,173.82289472399884,Inf
AverageDevAbs_TR,11.25,19,0,2.9054119336823554
AverageDevAbs_TR,11.25,18,2.9054119336823554,3.487096791398074
AverageDevAbs_TR,11.25,17,3.487096791398074,4.205568705181392
AverageDevAbs_TR,11.25,16,4.205568705181392,5.098130352583924
AverageDevAbs_TR,11.25,15,5.098130352583924,6.21425240253863
AverageDevAbs_TR,11.25,14,6.21425240253863,7.618725013201001
AverageDevAbs_TR,11.25,13,7.618725013201001,9.39796421542587
AverageDevAbs_TR,11.25,12,9.39796421542587,11.66840590322887
AverageDevAbs_TR,11.25,11,11.66840590322887,14.58823148556646
AverageDevAbs_TR,11.25,10,14.58823148556646,18.373962616243194
AverageDevAbs_TR,11.25,9,18.373962616243194,23.325581295936388
AverageDevAbs_TR,11.25,8,23.325581295936388,29.86271183088521
AverageDevAbs_TR,11.25,7,29.86271183088521,38.5811503587841
AverageDevAbs_TR,11.25,6,38.5811503587841,50.33481492613536
AverageDevAbs_TR,11.25,5,50.33481492613536,66.36529310897522
AverageDevAbs_TR,11.25,4,66.36529310897522,88.49875784204504
AverageDevAbs_TR,11.25,3,88.49875784204504,119.50453170475106
AverageDevAbs_TR,11.25,2,119.50453170475106,163.5747905995455
AverageDevAbs_TR,11.25,1,163.5747905995455,Inf
AverageDevAbs_TR,11.5,19,0,2.7898814759836448
AverageDevAbs_TR,11.5,18,2.7898814759836448,3.3460532249297805
AverageDevAbs_TR,11.5,17,3.3460532249297805,4.0324379336455864
AverageDevAbs_TR,11.5,16,4.0324379336455864,4.884384463119536
AverageDevAbs_TR,11.5,15,4.884384463119536,5.948724772820302
